ID Posisi,Nama Posisi,Nama Mitra,Nama Kegiatan,Quota Posisi,Lokasi Bekerja,Tipe Aktivitas,URL Logo
fb4412cd-6bd4-11ed-acfa-feb214c74b66,Project & Social Media Officer - Jawa Barat & Banten,BTPN Syariah,Project & Social Media Officer di Remote Site (Pedesaan),1,Nasional,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_7d4136a8-0963-485e-95ce-1f9cd5233df6.png
b3c7fbd1-6bd5-11ed-9b00-0278cb7f6574,Project & Social Media Officer - Jawa Tengah & Yogyakarta,BTPN Syariah,Project & Social Media Officer di Remote Site (Pedesaan),2,Nasional,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_7d4136a8-0963-485e-95ce-1f9cd5233df6.png
6cfbfcc0-6bd6-11ed-934e-964ca1abcf1b,Project & Social Media Officer - Jawa Timur,BTPN Syariah,Project & Social Media Officer di Remote Site (Pedesaan),1,Nasional,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_7d4136a8-0963-485e-95ce-1f9cd5233df6.png
3d1f9753-6bd7-11ed-9b00-0278cb7f6574,Project & Social Media Officer - Kalimantan,BTPN Syariah,Project & Social Media Officer di Remote Site (Pedesaan),1,Nasional,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_7d4136a8-0963-485e-95ce-1f9cd5233df6.png
000c6955-6bd8-11ed-934e-964ca1abcf1b,Project & Social Media Officer - Sulawesi Selatan,BTPN Syariah,Project & Social Media Officer di Remote Site (Pedesaan),1,Nasional,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_7d4136a8-0963-485e-95ce-1f9cd5233df6.png
33540021-6bd4-11ed-9b00-0278cb7f6574,Project & Social Media Officer - Sumatera Bagian Selatan,BTPN Syariah,Project & Social Media Officer di Remote Site (Pedesaan),2,Nasional,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_7d4136a8-0963-485e-95ce-1f9cd5233df6.png
3bf8622d-6bd2-11ed-934e-964ca1abcf1b,Project & Social Media Officer - Sumatera Bagian Tengah,BTPN Syariah,Project & Social Media Officer di Remote Site (Pedesaan),2,Nasional,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_7d4136a8-0963-485e-95ce-1f9cd5233df6.png
6ab30134-6bd1-11ed-acfa-feb214c74b66,Project & Social Media Officer - Sumatera Bagian Utara,BTPN Syariah,Project & Social Media Officer di Remote Site (Pedesaan),1,Nasional,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_7d4136a8-0963-485e-95ce-1f9cd5233df6.png
3fd3a343-6fba-11ed-a7a1-0278cb7f6574,Project YODA UI/UX Intern,Bank CIMB Niaga,HR System Project Intern,2,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_de215b33-560a-4fc0-b322-6d9cc3b3a0b1.png
d1cdeb0c-6bd4-11ed-934e-964ca1abcf1b,Promotion Designer,Alfamidi,MARKETING PROMOTION DEVELOPMENT,2,Kota Tangerang,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_2c238d7b-1e65-4e87-9fc1-68573e234f74.jpg
1e698035-6bb4-11ed-acfa-feb214c74b66,Promotion Social Media Specialist,Alfamidi,OPTIMIZING SOCIAL MEDIA AS MARKETING TOOLS DURING NEW NORMAL ERA,2,Kota Tangerang,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_2c238d7b-1e65-4e87-9fc1-68573e234f74.jpg
f55a7c62-6587-11ed-ac0b-96cc8f5beea7,PSCM Supervisor,BUMA,Learning Management di Site Pertambangan Batubara,6,Kab. Berau,BLENDED,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_ff38d1e5-8075-49b7-86af-d0095a4912cb.jpg
f0134338-6ecf-11ed-9576-62d54cabf853,Public Relation & Sustainability Intern,Bluebird Group,Belajar Birdsama Bluebird,1,"Mampang Prapatan, Jakarta Selatan, DKI Jakarta",OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_344c87cc-627d-46d8-a4cb-650b8e73d167.jpg
e57dddf3-6afd-11ed-a781-f69d568c6c8e,Purchasing Officer,PT Bumitama Gunajaya Agro,Officer Development Program,5,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_629f2eb8-a747-4cee-a5c3-e27c8a8ec63e.png
81006b04-646d-11ed-b5cc-0a223dcf0f66,"Purchasing, Scheduler and Cost Controller",Methanol Plant,Aktifitas 1- Evaluasi Strategi Efisiensi Sumber Daya dalam Proses Produksi Methanol untuk mencapai PROPER Emas PT. KMI pada tahun 2023.,2,Kota Bontang,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_89d550ad-f9dd-49b3-9cb2-b6d72b4424b8.jpg
46eb9696-6498-11ed-8ebb-320b4c7afbe7,"Purchasing, Scheduler and Cost Controller",Methanol Plant,"Aktifitas 2- Evaluasi Strategi Penurunan Emisi dalam Proses Produksi Methanol dengan memanfaatkan renewable energy dan optimasi permesinan, untuk mendukung target Net Zero Emission pada tahun 2060",2,Kota Bontang,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_89d550ad-f9dd-49b3-9cb2-b6d72b4424b8.jpg
71eaa13f-6f96-11ed-a7a1-0278cb7f6574,QA Engineer,Bluebird Group,Belajar Birdsama Bluebird,6,"Mampang Prapatan, Jakarta Selatan, DKI Jakarta",OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_344c87cc-627d-46d8-a4cb-650b8e73d167.jpg
dd922fa4-6977-11ed-a94f-be5cff234d68,QA-QC Officer ,Garment Manufacturing,PAN 8 Sragen Internship Program (PSIP),8,Kab. Boyolali,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_657b3206-5540-4a88-ad4d-ca1247cd5f2f.png
ce716959-6bd3-11ed-934e-964ca1abcf1b,Quality Assurance,GITS.ID,Implementasi dan pengembangan dalam Objective and Key Results,1,Kota Bandung,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_e0e58a43-a4fc-4884-b9cb-dd7410b8989d.jpg
26836d73-6ffa-11ed-a7a1-0278cb7f6574,Quality Assurance,Bangbeli, Project-Based Learning Internship Bangbeli,2,Kota Malang,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_c75e82ed-0291-4702-be9a-43e96b6e253d.png
6e618dc4-6ca2-11ed-8441-22d0c8df9d48,Quality Assurance,PT ISS Indonesia,Great ISS Internship Program (GETS Program),3,Kota Tangerang Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_0f2ff0f5-9860-45ed-8d64-857e7d2125f7.png
f79bbef4-60bf-11ed-aaab-4a119f027d25,Quality Assurance - Jakarta (Head Office),ASSA,ASTERIEX IV : First Journey to Become ASSA SPEED Racers!,1,Kota Jakarta Utara,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_e9d9b6c8-552b-47fd-a9da-24b9557bb28b.png
6c0aae8c-706b-11ed-8312-feb214c74b66,Quality Assurance / Software Tester,VOCASIA,Vocasia Internship Professional Edutech Program,2,Kota Jakarta Timur,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_47596fd8-2b46-4ad8-8a00-392d7c8107a2.png
a0ab5f62-6bd3-11ed-acfa-feb214c74b66,Quality Engineering,GITS.ID,Implementasi dan pengembangan dalam Objective and Key Results,8,Kota Bandung,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_e0e58a43-a4fc-4884-b9cb-dd7410b8989d.jpg
1f6bdd47-6f96-11ed-ab38-feb214c74b66,React.js Engineer,Bluebird Group,Belajar Birdsama Bluebird,6,"Mampang Prapatan, Jakarta Selatan, DKI Jakarta",OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_344c87cc-627d-46d8-a4cb-650b8e73d167.jpg
1f4cd5c1-600a-11ed-b4b5-baaa6764964c,Recorded Content Ops Intern,Zenius,Zenius Professionals Practice Program Angkatan 4,1,Kota Jakarta Selatan,BLENDED,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_344946d7-f9c2-4c1e-8af0-646114c7d8ad.png
00df65bf-6fb0-11ed-9576-62d54cabf853,Recruitment Intern,Bluebird Group,Belajar Birdsama Bluebird,2,"Mampang Prapatan, Jakarta Selatan, DKI Jakarta",OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_344c87cc-627d-46d8-a4cb-650b8e73d167.jpg
4df67aef-55be-11ed-adef-fa00dd4e79e4,Recruitment Officer,Trans Retail Indonesia,Learning Management di Head Office,2,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_46424d48-bf41-43aa-89dd-e8702beb2f80.jpg
8e346484-6bab-11ed-8225-d61b0e2692e7,Recruitment & Selection Specialist,Alfamidi,RECRUITMENT BUSINESS PROCESS DEVELOPMENT,12,Kota Tangerang,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_2c238d7b-1e65-4e87-9fc1-68573e234f74.jpg
5008e147-6c6d-11ed-8441-22d0c8df9d48,RECRUITMENT & SELECTION SPECIALIST,Alfamart,Evaluasi Bisnis Proses Rekrutmen & Seleksi Karyawan,49,Kota Tangerang,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_906ac76c-6666-4a66-a24f-7dabf0340dcf.jpg
7c611682-6c75-11ed-934e-964ca1abcf1b,RECRUITMENT SPECIALIST DAN+DAN,Alfamart,Optimaliasi Pelaksanaan Reckruitment & Sellection Dan+Dan,1,Kota Tangerang,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_906ac76c-6666-4a66-a24f-7dabf0340dcf.jpg
536e66e1-6a42-11ed-aad2-c63f61abb566,Referral & Loyalty Management Internship,Bank CIMB Niaga,OCTO Friends & Poin Xtra Project,3,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_de215b33-560a-4fc0-b322-6d9cc3b3a0b1.png
d1b95ad1-6fe8-11ed-a7a1-0278cb7f6574,"Research, Curriculum and Content Development",YHC QuIP (Quality Internship Program),Improving Performance Skill Through Project Management,10,Batola dan Banjarmasin Kalimantan Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_36c92668-9a5e-4ef2-89e6-717e1c387010.png
e50d2102-6b9a-11ed-8147-a2c3ec1c6e84,Research & Development Agronomi Field Assistant,PT Bumitama Gunajaya Agro,Planter Development Program,4,Kab. Kotawaringin Timur,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_629f2eb8-a747-4cee-a5c3-e27c8a8ec63e.png
045d38fe-6b98-11ed-8147-a2c3ec1c6e84,Research & Development Analytic Laboratorium Assistant,PT Bumitama Gunajaya Agro,Planter Development Program,2,Kab. Kotawaringin Timur,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_629f2eb8-a747-4cee-a5c3-e27c8a8ec63e.png
11c845cf-6b9a-11ed-8147-a2c3ec1c6e84,Research & Development Lab Mikrobiologi & Plant Protection Assistant,PT Bumitama Gunajaya Agro,Planter Development Program,4,Kab. Kotawaringin Timur,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_629f2eb8-a747-4cee-a5c3-e27c8a8ec63e.png
b6eb0c56-7081-11ed-8ea0-7e8ddab09462,"Researcher : Pengembangan Sistem Keuangan, Ekonomi Internasional dan Keuangan, Ekonomi dan Keuangan Digital, Reformasi Struktural, Strategic and Corporate Enabler ",Kampus Merdeka Bank Indonesia (KMBI),Kampus Merdeka Bank Indonesia,65,Kota Jakarta Pusat,BLENDED,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_67c97935-33a2-4765-bcb9-3338c303c531.png
035bab7a-5501-11ed-b209-b250481d78c3,Retail Intern,XL Axiata,DYNAMIC SUSTAINABILITY PROGRAMS (OFFLINE INTERNSHIP),1,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_fa53cb75-1f5f-4bad-832b-4cf3dbbf28b5.jpg
b8e41ff2-55d4-11ed-92ba-cac009710b2f,Retail Operation Staff,Trans Retail Indonesia,Learning Management di Head Office,25,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_46424d48-bf41-43aa-89dd-e8702beb2f80.jpg
6215b0b3-6fb9-11ed-8b84-22d0c8df9d48,Rewards & Recognition Strategy & Process,PT ISS Indonesia,Great ISS Internship Program (GETS Program),3,Kota Tangerang Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_0f2ff0f5-9860-45ed-8d64-857e7d2125f7.png
b75244bc-63e4-11ed-b5cc-0a223dcf0f66,Safety and Environment Engineer,Methanol Plant,Aktifitas 1- Evaluasi Strategi Efisiensi Sumber Daya dalam Proses Produksi Methanol untuk mencapai PROPER Emas PT. KMI pada tahun 2023.,2,Kota Bontang,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_89d550ad-f9dd-49b3-9cb2-b6d72b4424b8.jpg
598c6a26-6497-11ed-803d-3e2209ea9924,Safety and Environment Engineer,Methanol Plant,"Aktifitas 2- Evaluasi Strategi Penurunan Emisi dalam Proses Produksi Methanol dengan memanfaatkan renewable energy dan optimasi permesinan, untuk mendukung target Net Zero Emission pada tahun 2060",2,Kota Bontang,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_89d550ad-f9dd-49b3-9cb2-b6d72b4424b8.jpg
695b0d16-54e2-11ed-a443-0a3963f6cf56,Sales Intern,XL Axiata,DYNAMIC SUSTAINABILITY PROGRAMS (OFFLINE INTERNSHIP),1,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_fa53cb75-1f5f-4bad-832b-4cf3dbbf28b5.jpg
9e8173d3-68b6-11ed-9a22-eae0f83979ef,Sales Support Intern,Erajaya,Lets Grow with Erajaya,1,Kota Jakarta Barat,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_4b68b978-babc-4555-b29d-ac9ca4fe7af5.png
5f587e72-f2a6-11ec-b0a8-fad2aaedcafc,Sample Position Magang Cycle 4,WarTek,Sample Activity Magang Cycle 4,3,Kota Jakarta Barat,BLENDED,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_6e57cebd-9736-4b8d-a564-001a9dcd5e1d.png
09752683-8c24-11ed-80dd-62fd06e0bb40,Scrum Master,Citiasia Inc.,Smart Cities & Smart enterprises: Co-Creation Solution & Innovation Development Internship Programs ,2,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_53530d4e-b597-4989-ba93-d03aeb8da921.png
52d231bd-81b9-11ed-8834-ae9e72da6bb1,Scrum Master,VOCASIA,Vocasia Internship Professional Edutech Program,2,Kota Jakarta Timur,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_47596fd8-2b46-4ad8-8a00-392d7c8107a2.png
60affb41-5502-11ed-b209-b250481d78c3,Scrum Master Intern,XL Axiata,DYNAMIC SUSTAINABILITY PROGRAMS (OFFLINE INTERNSHIP),3,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_fa53cb75-1f5f-4bad-832b-4cf3dbbf28b5.jpg
5222ec73-55a4-11ed-a443-0a3963f6cf56,Security Business Partner Intern,XL Axiata,DYNAMIC SUSTAINABILITY PROGRAMS (OFFLINE INTERNSHIP),1,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_fa53cb75-1f5f-4bad-832b-4cf3dbbf28b5.jpg
f1bb1c75-670c-11ed-9ad9-5a2f049e0a05,Security Services Operations System Implementation Support,Bank CIMB Niaga,SSO Project Implementation Support,3,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_de215b33-560a-4fc0-b322-6d9cc3b3a0b1.png
970d2e76-654a-11ed-8642-0ec0e2c26b07,SEO Content Writer Intern,Erajaya,Lets Grow with Erajaya,8,Kota Jakarta Barat,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_4b68b978-babc-4555-b29d-ac9ca4fe7af5.png
5c06aa80-81be-11ed-8c99-9aeeab388a33,SEO Specialist,VOCASIA,Vocasia Internship Professional Edutech Program,5,Kota Jakarta Timur,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_47596fd8-2b46-4ad8-8a00-392d7c8107a2.png
16bad256-6ff5-11ed-83e6-668d7502ff5d,SEO Spesialist,Bangbeli, Project-Based Learning Internship Bangbeli,6,Kota Malang,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_c75e82ed-0291-4702-be9a-43e96b6e253d.png
c8d9d047-60a7-11ed-b4b5-baaa6764964c,Service Advisor - Bali,ASSA,ASTERIEX IV : First Journey to Become ASSA SPEED Racers!,1,Kota Jakarta Utara,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_e9d9b6c8-552b-47fd-a9da-24b9557bb28b.png
39e4a31f-60a7-11ed-b4b5-baaa6764964c,Service Advisor - Balikpapan,ASSA,ASTERIEX IV : First Journey to Become ASSA SPEED Racers!,1,Kota Jakarta Utara,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_e9d9b6c8-552b-47fd-a9da-24b9557bb28b.png
b04480ff-60aa-11ed-bb63-2e0edbdc1ce0,Service Advisor - Bandung,ASSA,ASTERIEX IV : First Journey to Become ASSA SPEED Racers!,1,Kota Jakarta Utara,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_e9d9b6c8-552b-47fd-a9da-24b9557bb28b.png
7e9a4d85-60ac-11ed-b7c7-aaf123262558,Service Advisor - Banjarmasin,ASSA,ASTERIEX IV : First Journey to Become ASSA SPEED Racers!,1,Kota Jakarta Utara,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_e9d9b6c8-552b-47fd-a9da-24b9557bb28b.png
65432145-60b2-11ed-9380-320b4c7afbe7,Service Advisor - Lampung,ASSA,ASTERIEX IV : First Journey to Become ASSA SPEED Racers!,1,Kota Jakarta Utara,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_e9d9b6c8-552b-47fd-a9da-24b9557bb28b.png
e0896861-60a9-11ed-b7c7-aaf123262558,Service Advisor - Malang,ASSA,ASTERIEX IV : First Journey to Become ASSA SPEED Racers!,1,Kota Jakarta Utara,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_e9d9b6c8-552b-47fd-a9da-24b9557bb28b.png
2fd47f9f-60ab-11ed-b3af-8a7c8006de3f,Service Advisor - Medan,ASSA,ASTERIEX IV : First Journey to Become ASSA SPEED Racers!,1,Kota Jakarta Utara,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_e9d9b6c8-552b-47fd-a9da-24b9557bb28b.png
1f793284-60ac-11ed-b3af-8a7c8006de3f,Service Advisor - Megapool Jakarta,ASSA,ASTERIEX IV : First Journey to Become ASSA SPEED Racers!,1,Kota Jakarta Utara,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_e9d9b6c8-552b-47fd-a9da-24b9557bb28b.png
a45b3045-60ac-11ed-b4b5-baaa6764964c,Service Advisor - Padang,ASSA,ASTERIEX IV : First Journey to Become ASSA SPEED Racers!,1,Kota Jakarta Utara,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_e9d9b6c8-552b-47fd-a9da-24b9557bb28b.png
c25fdbc9-60ad-11ed-bb63-2e0edbdc1ce0,Service Advisor - Palembang,ASSA,ASTERIEX IV : First Journey to Become ASSA SPEED Racers!,1,Kota Jakarta Utara,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_e9d9b6c8-552b-47fd-a9da-24b9557bb28b.png
c7247f95-60af-11ed-9958-e6768c594c9c,Service Advisor - Semarang,ASSA,ASTERIEX IV : First Journey to Become ASSA SPEED Racers!,1,Kota Jakarta Utara,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_e9d9b6c8-552b-47fd-a9da-24b9557bb28b.png
1bdac1d2-60ce-11ed-9958-e6768c594c9c,Service Advisor - Surabaya,ASSA,ASTERIEX IV : First Journey to Become ASSA SPEED Racers!,1,Kota Jakarta Utara,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_e9d9b6c8-552b-47fd-a9da-24b9557bb28b.png
47208e00-60b0-11ed-9380-320b4c7afbe7,Service Advisor - Yogyakarta,ASSA,ASTERIEX IV : First Journey to Become ASSA SPEED Racers!,1,Kota Jakarta Utara,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_e9d9b6c8-552b-47fd-a9da-24b9557bb28b.png
ce9204fa-54e1-11ed-a443-0a3963f6cf56,Service & Compliance Intern,XL Axiata,DYNAMIC SUSTAINABILITY PROGRAMS (OFFLINE INTERNSHIP),1,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_fa53cb75-1f5f-4bad-832b-4cf3dbbf28b5.jpg
b7b55305-6a41-11ed-aad2-c63f61abb566,Service & Delivery Intern,Bank CIMB Niaga,Peningkatan Layanan Purna Jual Produk Cash Management dan Trade Finance,3,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_de215b33-560a-4fc0-b322-6d9cc3b3a0b1.png
c01f9a33-6721-11ed-b864-9afb6f59ce88,Sharia Business Strategy & Community Development Intern,Bank CIMB Niaga,Edu Smart System Project,3,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_de215b33-560a-4fc0-b322-6d9cc3b3a0b1.png
eae701a8-60d0-11ed-aaab-4a119f027d25,SHE Officer - Jakarta (Head Office),ASSA,ASTERIEX IV : First Journey to Become ASSA SPEED Racers!,1,Kota Jakarta Utara,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_e9d9b6c8-552b-47fd-a9da-24b9557bb28b.png
69bcdff9-658b-11ed-9da9-9afb6f59ce88,SHE Supervisor ,BUMA,Learning Management di Site Pertambangan Batubara,6,Kab. Berau,BLENDED,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_ff38d1e5-8075-49b7-86af-d0095a4912cb.jpg
8377bd43-5668-11ed-92ba-cac009710b2f,Site Engineering Intern,Nusantara Infrastructure,Konstruksi Proyek Akses Jalan Tol - Makassar New Port,3,Kota Makassar,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_38539944-f328-4d58-bef3-1d8a97f607e4.jpg
61c91738-55d5-11ed-a527-4e3695358d0a,Site Engineer Intern,Nusantara Infrastructure,Konstruksi dalam Proyek Pengembangan Lingkup Jalan Tol dan Penanganan Banjir di KM 8 Jalan Tol Pondok Aren – Serpong,2,Kota Tangerang Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_38539944-f328-4d58-bef3-1d8a97f607e4.jpg
a169b19e-6fef-11ed-8b84-22d0c8df9d48,Social Media,Bangbeli, Project-Based Learning Internship Bangbeli,10,Kota Malang,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_c75e82ed-0291-4702-be9a-43e96b6e253d.png
89c5f898-8bfd-11ed-911d-3e03fb38b690,Social Media Content Development Intern,Zenius,Zenius Professionals Practice Program Angkatan 4,2,Kota Jakarta Selatan,BLENDED,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_344946d7-f9c2-4c1e-8af0-646114c7d8ad.png
03a228f9-6c93-11ed-8441-22d0c8df9d48,SOCIAL MEDIA CORPORATE AFFAIR,Alfamart,Produksi konten/berita positif di media mainstream dan medsos,2,Kota Tangerang,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_906ac76c-6666-4a66-a24f-7dabf0340dcf.jpg
c350ece2-64df-11ed-aa64-3e2209ea9924,Social Media Intern,Orbit Future Academy, Orbit 4 Indonesia Internship Program,3,Kota Jakarta Selatan,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_58c94cca-97a8-4618-a010-5296281e0222.jpg
41153eae-670a-11ed-98f0-d6bd1ff96cc1,Social Media Intern,Erajaya,Lets Grow with Erajaya,3,Kota Jakarta Barat,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_4b68b978-babc-4555-b29d-ac9ca4fe7af5.png
2545ff8e-6008-11ed-b4b5-baaa6764964c,Social Media Marketing Intern,Zenius,Zenius Professionals Practice Program Angkatan 4,2,Kota Jakarta Selatan,BLENDED,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_344946d7-f9c2-4c1e-8af0-646114c7d8ad.png
10fca9bf-60dc-11ed-9958-e6768c594c9c,Social Media Officer - Autopedia (Jakarta),ASSA,ASTERIEX IV : First Journey to Become ASSA SPEED Racers!,1,Kota Jakarta Utara,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_e9d9b6c8-552b-47fd-a9da-24b9557bb28b.png
497223ff-6bb0-11ed-a22e-c63f61abb566,Social Media Specialist,Alfamidi,SOCIAL MEDIA MANAGEMENT ALFAKARIR,12,Kota Tangerang,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_2c238d7b-1e65-4e87-9fc1-68573e234f74.jpg
5e6588ad-6bb2-11ed-bc50-b2867cbd16b8,Social Media Specialist,Alfamidi,SOCIAL MEDIA MANAGEMENT GEMA BUDAYA,12,Kota Tangerang,OFFLINE,https://storage.googleapis.com/kampusmerdeka_kemdikbud_go_id/mitra/mitra_2c238d7b-1e65-4e87-9fc1-68573e234f74.jpg
